,websitelink,timestamp
0,http://wayback.archive-it.org/all/20220622103745/http://whatsapp.com,20220622103745
1,https://web.archive.org/web/20220622103745/http://whatsapp.com,20220622103745
2,http://wayback.archive-it.org/all/20220622085737/https://www.whatsapp.com,20220622085737
3,https://web.archive.org/web/20220622085737/https://www.whatsapp.com,20220622085737
4,http://wayback.archive-it.org/all/20220622073537/https://whatsapp.com,20220622073537
