,websitelink,timestamp
0,http://archive.md/20220622013302/https://www.msn.com,20220622013302
1,http://archive.md/20220619181744/https://www.msn.com,20220619181744
2,http://archive.md/20220609034554/https://www.msn.com,20220609034554
3,https://www.webarchive.org.uk/wayback/archive/20220520122845mp_/https://www.msn.com,20220520122845
4,https://www.webarchive.org.uk/wayback/archive/20220520121451mp_/https://msn.com,20220520121451
