,websitelink,timestamp
0,https://web.archive.org/web/20220801123657/https://www.cnn.com,20220801123657
1,https://web.archive.org/web/20220801092227/https://www.cnn.com,20220801092227
2,https://web.archive.org/web/20220801092219/http://www.cnn.com,20220801092219
3,https://web.archive.org/web/20220801061715/https://www.cnn.com,20220801061715
4,https://web.archive.org/web/20220801061713/http://www.cnn.com,20220801061713
