,websitelink,timestamp
0,https://web.archive.org/web/20220803193517/https://www.naver.com,20220803193517
1,https://web.archive.org/web/20220803173355/http://www.naver.com,20220803173355
2,https://web.archive.org/web/20220803140752/http://www.naver.com,20220803140752
3,https://web.archive.org/web/20220803125714/http://www.naver.com,20220803125714
4,https://web.archive.org/web/20220803122735/https://www.naver.com,20220803122735
